energy,tempo,instrumentalness,acousticness,danceability,valence,label
0.87,127.994,0.00108,0.00533,0.76,0.9,Kinetik
0.8,133.954,0.322,0.000544,0.734,0.767,Kinetik
0.961,124.701,0.432,0.000119,0.663,0.537,Kinetik
0.93,128.0,0.349,0.00146,0.75,0.565,Kinetik
0.915,134.978,0.000551,0.000331,0.651,0.368,Kinetik
0.868,100.481,3.43e-05,0.0399,0.663,0.348,Kinetik
0.834,114.989,0.0758,0.0437,0.686,0.381,Kinetik
0.847,139.988,0.384,0.00524,0.779,0.554,Kinetik
0.855,130.893,1.25e-05,0.0398,0.922,0.934,Kinetik
0.946,137.973,0.000217,0.000261,0.655,0.751,Kinetik
0.904,108.978,0.0032,0.323,0.782,0.936,Kinetik
0.946,138.036,0.0,0.00216,0.781,0.673,Kinetik
0.943,100.079,0.0,0.00275,0.727,0.548,Kinetik
0.896,128.003,0.196,0.00181,0.824,0.319,Kinetik
0.882,129.981,0.43,0.00863,0.702,0.386,Kinetik
0.903,127.03,0.00644,0.0093,0.78,0.912,Kinetik
0.89,130.016,0.0,0.0444,0.807,0.497,Kinetik
0.846,131.983,0.269,0.00501,0.768,0.717,Kinetik
0.897,125.908,0.0,0.0231,0.85,0.627,Kinetik
0.869,119.966,7.82e-05,0.0106,0.754,0.54,Kinetik
0.853,105.982,0.0,0.00214,0.807,0.851,Kinetik
0.794,117.993,0.0,0.133,0.792,0.684,Kinetik
0.801,127.953,0.393,0.0753,0.673,0.453,Kinetik
0.848,124.066,0.00142,0.00112,0.733,0.658,Kinetik
0.766,127.989,0.352,0.207,0.856,0.899,Kinetik
0.946,139.948,0.0,0.0488,0.731,0.883,Kinetik
0.834,108.003,0.00156,0.00837,0.861,0.824,Kinetik
0.813,100.171,0.0,0.0191,0.697,0.824,Kinetik
0.837,110.042,0.173,0.139,0.817,0.9,Kinetik
0.86,129.98,9.96e-06,0.00583,0.803,0.603,Kinetik
0.944,110.083,0.00102,0.0133,0.729,0.708,Kinetik
0.849,126.93,0.000485,0.00243,0.712,0.701,Kinetik
0.88,118.991,0.000829,0.0108,0.754,0.786,Kinetik
0.89,110.048,0.0,0.094,0.825,0.966,Kinetik
0.98,104.969,0.0509,0.00191,0.691,0.32,Kinetik
0.906,128.026,0.00028,3.98e-05,0.696,0.772,Kinetik
0.821,138.03,0.000647,0.0168,0.741,0.805,Kinetik
0.906,136.076,0.391,0.127,0.697,0.495,Kinetik
0.985,130.048,0.207,0.0113,0.651,0.436,Kinetik
0.852,129.996,0.291,0.00122,0.801,0.415,Kinetik
0.88,119.867,0.0244,0.018,0.874,0.966,Kinetik
0.911,125.983,0.227,0.00033,0.673,0.913,Kinetik
0.902,130.035,0.0134,0.0377,0.772,0.85,Kinetik
0.998,105.044,0.00851,0.0987,0.661,0.254,Kinetik
0.944,110.027,0.000449,0.0129,0.773,0.734,Kinetik
0.823,119.984,0.0535,0.00781,0.671,0.45,Kinetik
0.95,128.045,0.0,0.0958,0.738,0.768,Kinetik
0.964,138.054,0.0,0.00541,0.713,0.562,Kinetik
0.777,109.977,0.000535,0.0583,0.848,0.972,Kinetik
0.916,128.002,1.41e-05,0.00011,0.713,0.267,Kinetik
0.881,130.019,0.0791,0.000702,0.772,0.342,Kinetik
0.882,129.986,0.0027,0.000726,0.892,0.708,Kinetik
0.887,132.03,0.204,5.09e-05,0.77,0.491,Kinetik
0.927,131.996,0.00694,0.00565,0.809,0.4,Kinetik
0.873,132.025,0.0057,0.00156,0.772,0.726,Kinetik
0.881,128.005,0.0492,0.00394,0.821,0.9,Kinetik
0.97,128.016,0.00176,0.000645,0.791,0.684,Kinetik
0.943,128.025,0.0839,0.00234,0.726,0.51,Kinetik
0.875,124.007,1.58e-06,0.00314,0.702,0.617,Kinetik
0.802,106.964,0.00532,0.0331,0.653,0.585,Kinetik
0.906,130.029,0.00527,0.0338,0.756,0.931,Kinetik
0.943,127.944,0.131,0.00292,0.654,0.292,Kinetik
0.827,130.0,0.126,0.0939,0.719,0.161,Kinetik
0.832,127.966,0.277,0.00269,0.734,0.23,Kinetik
0.867,124.247,2.33e-05,0.338,0.743,0.67,Kinetik
0.905,112.026,0.47,0.00234,0.668,0.482,Kinetik
0.927,129.947,0.238,0.0296,0.688,0.212,Kinetik
0.858,100.298,0.0415,0.00922,0.822,0.318,Kinetik
0.888,132.017,0.39,0.000769,0.72,0.429,Kinetik
0.88,110.049,0.0531,0.027,0.795,0.933,Kinetik
0.756,107.992,0.0,0.0253,0.749,0.39,Kinetik
0.831,127.996,0.297,0.0052,0.723,0.287,Kinetik
0.92,134.869,0.000196,0.0168,0.731,0.479,Kinetik
0.883,125.857,3.84e-06,0.0145,0.856,0.66,Kinetik
0.896,113.89,0.283,0.0819,0.854,0.894,Kinetik
0.825,115.002,0.000619,0.0668,0.869,0.789,Kinetik
0.998,127.985,0.254,0.00775,0.715,0.898,Kinetik
0.828,130.005,0.00623,0.00226,0.836,0.503,Kinetik
0.888,130.004,0.303,0.00267,0.737,0.299,Kinetik
0.936,100.017,0.105,0.000187,0.675,0.224,Kinetik
0.955,129.979,0.3,0.00172,0.663,0.663,Kinetik
0.893,119.948,0.174,0.00266,0.823,0.853,Kinetik
0.769,102.012,0.0,0.00734,0.676,0.55,Kinetik
0.836,131.891,0.216,7.5e-05,0.72,0.188,Kinetik
0.904,135.005,8.3e-05,0.00201,0.709,0.634,Kinetik
0.861,128.01,0.0144,0.0268,0.891,0.751,Kinetik
0.912,134.023,0.0141,0.151,0.885,0.396,Kinetik
0.893,128.047,0.391,0.0352,0.772,0.642,Kinetik
0.875,134.025,0.000398,0.00112,0.717,0.235,Kinetik
0.966,123.038,0.000189,0.0085,0.706,0.789,Kinetik
0.954,126.004,0.0,0.222,0.776,0.789,Kinetik
0.975,132.027,0.265,0.00426,0.797,0.785,Kinetik
0.755,114.99,0.000617,0.0691,0.921,0.404,Kinetik
0.857,125.966,0.00458,0.076,0.801,0.633,Kinetik
0.911,105.946,1.22e-05,0.351,0.77,0.573,Kinetik
0.806,125.999,0.119,0.00726,0.753,0.428,Kinetik
0.935,129.009,0.0901,0.265,0.67,0.164,Kinetik
0.938,130.034,0.00836,0.000622,0.689,0.163,Kinetik
0.835,132.002,0.333,0.000302,0.675,0.131,Kinetik
0.958,132.999,0.0538,0.0564,0.754,0.321,Kinetik
0.763,130.006,0.147,0.00377,0.7,0.333,Kinetik
0.93,132.017,0.00151,0.00824,0.722,0.888,Kinetik
0.893,127.971,0.447,0.00316,0.69,0.763,Kinetik
0.879,134.977,1.27e-05,0.0489,0.757,0.382,Kinetik
0.862,134.056,0.0128,0.00278,0.767,0.384,Kinetik
0.943,129.99,0.0399,0.00199,0.744,0.502,Kinetik
0.915,127.978,0.319,0.016,0.758,0.423,Kinetik
0.756,128.048,5.33e-06,0.0193,0.739,0.48,Kinetik
0.973,110.097,0.043,0.0794,0.808,0.68,Kinetik
0.978,109.962,0.00473,0.00417,0.772,0.707,Kinetik
0.916,128.015,1.34e-05,0.00011,0.713,0.262,Kinetik
0.861,123.514,0.108,0.0153,0.812,0.952,Kinetik
0.933,114.947,0.00199,0.00435,0.83,0.574,Kinetik
0.976,130.0,0.413,0.00659,0.743,0.207,Kinetik
0.849,125.024,0.00293,0.0159,0.685,0.922,Kinetik
0.957,129.862,0.0254,0.0406,0.734,0.487,Kinetik
0.835,114.331,0.000589,0.000916,0.66,0.483,Kinetik
0.848,129.973,0.0,0.167,0.887,0.702,Kinetik
0.844,130.008,0.484,0.0137,0.855,0.8,Kinetik
0.934,130.002,0.0642,0.00891,0.749,0.582,Kinetik
0.84,110.005,7.88e-05,0.211,0.815,0.967,Kinetik
0.835,128.019,7.29e-06,0.00318,0.864,0.721,Kinetik
0.844,134.998,0.329,0.00125,0.683,0.468,Kinetik
0.946,130.002,1.31e-06,0.00195,0.718,0.596,Kinetik
0.769,104.948,0.0,0.138,0.73,0.507,Kinetik
0.879,100.622,0.000848,0.39,0.784,0.893,Kinetik
0.863,136.302,0.0317,0.0383,0.723,0.931,Kinetik
0.898,116.204,0.0899,0.299,0.771,0.961,Kinetik
0.859,129.948,0.00016,0.261,0.786,0.964,Kinetik
0.878,100.626,0.000778,0.39,0.783,0.885,Kinetik
0.876,120.281,0.00493,0.0129,0.691,0.659,Kinetik
0.859,129.911,0.000356,0.266,0.793,0.964,Kinetik
0.92,135.027,0.27,0.301,0.686,0.225,Kinetik
0.782,137.453,4.19e-06,0.12,0.665,0.731,Kinetik
0.881,122.012,0.0,0.0588,0.672,0.68,Kinetik
0.806,103.383,0.00428,0.0132,0.705,0.734,Kinetik
0.868,138.923,0.00221,0.411,0.757,0.815,Kinetik
0.818,103.668,0.000806,0.154,0.716,0.817,Kinetik
0.881,122.012,0.0,0.0588,0.672,0.68,Kinetik
0.752,124.026,0.0,0.0872,0.861,0.811,Kinetik
0.91,119.024,1.07e-05,0.00286,0.688,0.77,Kinetik
0.846,124.007,2.91e-05,0.0194,0.692,0.827,Kinetik
0.76,132.105,0.0,0.628,0.761,0.826,Kinetik
0.764,107.806,0.000171,0.0129,0.684,0.944,Kinetik
0.947,110.006,0.007,0.431,0.662,0.31,Kinetik
0.837,135.603,0.15,0.000287,0.731,0.832,Kinetik
0.822,108.022,1.68e-05,0.00346,0.682,0.567,Kinetik
0.899,109.301,8.11e-05,0.00372,0.867,0.715,Kinetik
0.914,101.201,2.77e-06,0.573,0.671,0.806,Kinetik
0.757,125.002,0.0,0.486,0.866,0.919,Kinetik
0.826,120.007,0.000889,0.0119,0.725,0.566,Kinetik
0.928,126.0,1.72e-06,0.00819,0.668,0.787,Kinetik
0.84,106.502,0.0,0.113,0.68,0.627,Kinetik
0.794,119.021,0.0,0.364,0.758,0.77,Kinetik
0.869,110.23,5.41e-05,0.0617,0.773,0.426,Kinetik
0.811,115.515,0.0,0.262,0.653,0.404,Kinetik
0.925,135.984,0.0,0.0036,0.69,0.874,Kinetik
0.82,120.026,0.00119,0.317,0.712,0.407,Kinetik
0.77,120.099,0.0,0.25,0.739,0.727,Kinetik
0.783,117.043,0.0,0.256,0.751,0.466,Kinetik
0.953,126.084,0.000419,0.021,0.718,0.373,Kinetik
0.937,109.996,6.09e-06,0.0385,0.777,0.425,Kinetik
0.761,106.97,0.0,0.132,0.699,0.648,Kinetik
0.906,130.001,0.000121,0.00648,0.72,0.669,Kinetik
0.871,135.12,0.0,0.0137,0.664,0.502,Kinetik
0.803,122.013,0.0102,0.198,0.711,0.786,Kinetik
0.802,127.967,0.0011,0.0196,0.706,0.324,Kinetik
0.756,134.703,0.000137,0.0188,0.73,0.642,Kinetik
0.855,105.981,5.43e-06,0.0192,0.699,0.605,Kinetik
0.801,124.985,0.189,0.00531,0.791,0.609,Kinetik
0.767,119.995,0.000894,0.00737,0.77,0.486,Kinetik
0.93,128.736,0.0176,0.0026,0.718,0.697,Kinetik
0.773,124.983,0.0319,9.29e-05,0.665,0.478,Kinetik
0.809,117.531,0.0158,0.000378,0.927,0.501,Kinetik
0.783,124.454,0.277,0.000163,0.78,0.577,Kinetik
0.842,119.882,1.22e-05,0.05,0.717,0.896,Kinetik
0.91,124.982,0.0431,0.176,0.708,0.697,Kinetik
0.821,128.995,0.0214,0.000703,0.812,0.968,Kinetik
0.768,123.864,8.19e-06,0.0302,0.798,0.595,Kinetik
0.892,124.999,0.0617,0.00508,0.748,0.739,Kinetik
0.881,119.998,5.1e-05,0.00814,0.845,0.709,Kinetik
0.905,123.029,0.000101,0.132,0.871,0.82,Kinetik
0.781,123.995,0.114,0.0312,0.803,0.462,Kinetik
0.875,125.001,0.000118,0.0327,0.686,0.499,Kinetik
0.763,125.007,0.00516,0.0124,0.868,0.972,Kinetik
0.874,123.757,0.00142,0.0692,0.732,0.705,Kinetik
0.937,120.002,0.000159,0.187,0.678,0.96,Kinetik
0.861,119.992,2.66e-05,0.00371,0.737,0.956,Kinetik
0.807,125.915,0.393,0.00128,0.767,0.444,Kinetik
0.89,126.665,0.00442,0.00192,0.741,0.386,Kinetik
0.855,122.125,0.000173,0.00965,0.664,0.924,Kinetik
0.763,129.992,0.461,0.00367,0.707,0.694,Kinetik
0.776,123.544,0.177,2.11e-05,0.874,0.955,Kinetik
0.839,124.007,1.67e-06,0.00465,0.71,0.604,Kinetik
0.79,120.506,0.000237,0.0101,0.701,0.851,Kinetik
0.902,116.792,0.000684,0.049,0.665,0.517,Kinetik
0.842,130.797,0.000204,0.16,0.827,0.816,Kinetik
0.911,126.0,0.332,0.000328,0.757,0.744,Kinetik
0.874,115.47,4.55e-06,0.0721,0.673,0.723,Kinetik
0.823,124.022,0.0244,0.000724,0.842,0.531,Kinetik
0.821,123.99,0.19,0.00279,0.908,0.701,Kinetik
0.915,116.928,4.31e-05,0.048,0.718,0.365,Kinetik
0.849,130.241,0.295,0.00051,0.726,0.681,Kinetik
0.938,121.554,0.259,0.000723,0.727,0.933,Kinetik
0.898,123.014,0.224,0.000745,0.66,0.812,Kinetik
0.76,119.995,0.358,0.000509,0.745,0.333,Kinetik
0.817,121.987,0.0,0.000352,0.694,0.803,Kinetik
0.937,120.002,0.000159,0.187,0.678,0.96,Kinetik
0.814,121.997,0.00373,0.00205,0.748,0.499,Kinetik
0.98,122.514,0.000309,8.27e-05,0.976,0.578,Kinetik
0.806,117.514,8.46e-06,0.00211,0.907,0.506,Kinetik
0.983,125.142,0.00104,0.00204,0.763,0.64,Kinetik
0.905,123.602,2.86e-05,0.00149,0.781,0.647,Kinetik
0.805,124.984,0.0172,0.00654,0.782,0.595,Kinetik
0.936,122.006,0.355,0.000171,0.764,0.948,Kinetik
0.762,120.915,0.000277,0.00166,0.665,0.642,Kinetik
0.799,123.064,0.00174,0.00108,0.714,0.798,Kinetik
0.85,123.385,0.000983,0.000296,0.788,0.567,Kinetik
0.772,121.996,0.0124,0.0294,0.76,0.674,Kinetik
0.765,124.953,0.0158,0.000863,0.75,0.492,Kinetik
0.819,124.034,0.0929,0.00464,0.685,0.671,Kinetik
0.895,132.011,0.268,0.000711,0.973,0.38,Kinetik
0.904,127.012,0.0232,0.00181,0.71,0.944,Kinetik
0.95,124.993,0.0635,2.76e-05,0.81,0.501,Kinetik
0.796,124.008,0.461,0.0335,0.804,0.278,Kinetik
0.841,129.99,0.00348,0.00153,0.661,0.211,Kinetik
0.82,125.923,0.269,0.003,0.79,0.532,Kinetik
0.907,122.311,1.14e-06,0.0156,0.785,0.565,Kinetik
0.837,129.953,0.326,0.00367,0.745,0.57,Kinetik
0.941,128.489,0.0662,0.0124,0.799,0.756,Kinetik
0.904,122.001,0.0343,0.0567,0.769,0.914,Kinetik
0.765,121.904,0.327,0.0107,0.805,0.909,Kinetik
0.771,123.023,0.319,0.00375,0.744,0.544,Kinetik
0.796,135.026,0.00222,0.00188,0.875,0.958,Kinetik
0.862,123.901,0.0101,0.00829,0.813,0.521,Kinetik
0.865,125.01,0.491,0.0111,0.688,0.439,Kinetik
0.899,124.451,0.0969,0.00201,0.656,0.544,Kinetik
0.883,121.972,0.00955,0.00774,0.911,0.728,Kinetik
0.87,135.018,0.259,0.00429,0.665,0.369,Kinetik
0.876,128.482,0.15,0.0657,0.835,0.344,Kinetik
0.934,123.924,0.254,0.00127,0.771,0.876,Kinetik
0.858,123.001,0.111,0.000642,0.792,0.277,Kinetik
0.82,121.795,0.0,0.000972,0.911,0.71,Kinetik
0.857,120.331,0.000844,0.0029,0.654,0.687,Kinetik
0.752,119.982,1.26e-05,0.00254,0.781,0.552,Kinetik
0.892,119.999,0.0187,0.0128,0.779,0.236,Kinetik
0.769,122.397,0.0181,0.00309,0.848,0.876,Kinetik
0.819,122.435,0.0785,3.61e-05,0.784,0.444,Kinetik
0.782,123.994,0.0536,0.000471,0.833,0.744,Kinetik
0.88,134.018,0.133,0.0747,0.745,0.6,Kinetik
0.867,118.996,0.0206,0.00243,0.665,0.648,Kinetik
0.82,126.025,0.34,8.95e-05,0.772,0.552,Kinetik
0.84,122.543,0.0936,0.017,0.803,0.943,Kinetik
0.776,128.106,5.43e-06,0.0307,0.981,0.727,Kinetik
0.792,126.034,0.362,5.16e-06,0.844,0.46,Kinetik
0.851,132.813,0.0107,0.00101,0.804,0.607,Kinetik
0.975,125.919,0.00927,0.048,0.661,0.499,Kinetik
0.839,124.007,1.67e-06,0.00465,0.71,0.604,Kinetik
0.796,124.002,0.475,0.00151,0.791,0.896,Kinetik
0.923,128.744,0.0307,0.00297,0.72,0.592,Kinetik
0.869,123.049,0.0566,9.04e-05,0.753,0.819,Kinetik
0.856,126.465,0.113,0.00298,0.82,0.515,Kinetik
0.851,132.813,0.0107,0.00101,0.804,0.607,Kinetik
0.886,125.185,0.0627,0.0018,0.707,0.63,Kinetik
0.851,124.983,0.393,0.00958,0.705,0.454,Kinetik
0.864,124.005,0.0035,0.0224,0.779,0.732,Kinetik
0.82,126.025,0.337,8.95e-05,0.773,0.553,Kinetik
0.806,125.031,0.499,0.000178,0.683,0.23,Kinetik
0.843,124.022,0.317,0.0161,0.78,0.665,Kinetik
0.862,123.901,0.0101,0.00829,0.813,0.521,Kinetik
0.858,122.333,0.245,0.072,0.803,0.881,Kinetik
0.898,126.657,5.12e-06,0.000564,0.762,0.349,Kinetik
0.77,129.025,0.00629,0.181,0.71,0.462,Kinetik
0.966,127.965,0.321,0.00301,0.737,0.472,Kinetik
0.909,131.001,0.0719,1.43e-05,0.685,0.643,Kinetik
0.903,125.016,0.0325,6.7e-05,0.728,0.185,Kinetik
0.813,118.319,0.499,0.00388,0.847,0.442,Kinetik
0.933,122.552,0.167,0.0287,0.83,0.738,Kinetik
0.865,124.682,0.0726,0.000235,0.75,0.629,Kinetik
0.949,123.001,0.0155,0.267,0.651,0.567,Kinetik
0.942,123.367,0.0387,0.000299,0.771,0.627,Kinetik
0.919,127.996,0.446,0.00358,0.885,0.944,Kinetik
0.918,112.787,0.000229,0.0841,0.718,0.381,Kinetik
0.941,125.983,0.0107,0.000266,0.738,0.351,Kinetik
0.881,121.747,0.0,0.129,0.846,0.961,Kinetik
0.812,124.833,0.383,0.00216,0.672,0.873,Kinetik
0.952,125.929,0.00531,0.127,0.725,0.495,Kinetik
0.764,125.997,0.176,0.208,0.956,0.534,Kinetik
0.762,125.182,0.366,0.0162,0.79,0.616,Kinetik
0.93,128.734,0.0176,0.00262,0.718,0.697,Kinetik
0.753,123.008,0.194,0.000716,0.88,0.917,Kinetik
0.871,125.009,0.0181,0.0125,0.737,0.832,Kinetik
0.977,124.516,0.0233,0.000372,0.764,0.802,Kinetik
0.871,123.784,0.00606,0.00222,0.723,0.677,Kinetik
0.872,125.952,0.305,8.45e-05,0.793,0.661,Kinetik
0.914,134.019,0.296,0.0264,0.743,0.698,Kinetik
0.797,127.996,0.0104,6.13e-05,0.705,0.77,Kinetik
0.753,124.3,0.153,0.000498,0.808,0.353,Kinetik
0.825,127.788,0.361,0.0405,0.799,0.62,Kinetik
0.809,125.854,0.0498,0.0425,0.861,0.941,Kinetik
0.84,124.012,0.0137,0.0789,0.679,0.533,Kinetik
0.829,126.028,0.169,0.00126,0.739,0.357,Kinetik
0.933,124.015,0.325,0.0527,0.857,0.782,Kinetik
0.95,126.984,0.4,0.00053,0.711,0.972,Kinetik
0.878,124.971,0.0,0.00158,0.931,0.597,Kinetik
0.875,128.072,0.393,0.0037,0.807,0.537,Kinetik
0.762,124.04,0.0041,0.00347,0.761,0.562,Kinetik
0.895,126.027,0.21,0.00329,0.673,0.655,Kinetik
0.887,124.185,0.387,5.7e-05,0.772,0.774,Kinetik
0.881,124.678,0.00197,0.0303,0.91,0.65,Kinetik
0.935,123.999,0.27,0.00784,0.692,0.88,Kinetik
0.974,125.767,0.304,4.55e-05,0.785,0.456,Kinetik
0.884,123.984,0.133,0.00207,0.785,0.53,Kinetik
0.768,121.962,0.00225,0.00199,0.694,0.435,Kinetik
0.848,129.056,0.0332,0.0759,0.664,0.359,Kinetik
0.954,128.028,0.464,0.000258,0.663,0.203,Kinetik
0.954,119.989,0.348,0.0585,0.804,0.385,Kinetik
0.96,125.002,0.0698,0.0617,0.703,0.857,Kinetik
0.751,120.98,5.86e-05,0.0542,0.892,0.662,Kinetik
0.76,119.994,0.358,0.000507,0.744,0.321,Kinetik
0.848,129.056,0.0332,0.0759,0.664,0.359,Kinetik
0.86,122.079,0.0696,0.123,0.779,0.232,Kinetik
0.809,120.008,0.0848,0.00097,0.801,0.541,Kinetik
0.761,123.04,0.0367,0.0043,0.779,0.531,Kinetik
0.805,123.05,0.363,0.00143,0.806,0.885,Kinetik
0.895,130.027,0.0,0.0084,0.699,0.549,Kinetik
0.834,129.994,8.62e-05,0.000102,0.754,0.32,Kinetik
0.875,119.634,0.00267,0.0674,0.834,0.899,Kinetik
0.865,119.79,2.38e-06,0.00569,0.667,0.489,Kinetik
0.946,126.01,0.287,0.088,0.667,0.0855,Kinetik
0.941,123.468,0.467,1.02e-05,0.797,0.528,Kinetik
0.959,128.991,0.0812,0.0154,0.872,0.917,Kinetik
0.915,122.068,0.466,0.0396,0.798,0.98,Kinetik
0.877,117.507,1.54e-05,0.00166,0.961,0.365,Kinetik
0.827,128.087,0.0185,0.000465,0.936,0.963,Kinetik
0.816,130.641,0.000862,0.0158,0.8,0.853,Kinetik
0.753,121.988,0.262,0.00732,0.752,0.209,Kinetik
0.805,123.987,0.0494,0.000384,0.834,0.687,Kinetik
0.816,123.999,0.216,0.00286,0.909,0.699,Kinetik
0.909,119.666,0.121,0.00065,0.798,0.728,Kinetik
0.863,123.99,0.417,0.00194,0.751,0.862,Kinetik
0.768,124.008,0.0437,0.00296,0.841,0.916,Kinetik
0.9,119.668,0.000115,0.0335,0.657,0.745,Kinetik
0.931,123.507,0.0772,0.00374,0.72,0.866,Kinetik
0.98,124.81,0.0635,0.304,0.83,0.322,Kinetik
0.855,124.962,0.00925,0.00427,0.699,0.175,Kinetik
0.868,119.724,0.0918,0.000838,0.84,0.966,Kinetik
0.866,118.429,0.123,0.0528,0.956,0.632,Kinetik
0.928,125.997,0.0974,0.0308,0.833,0.912,Kinetik
0.859,121.867,0.000184,0.000652,0.731,0.573,Kinetik
0.885,125.98,0.212,0.157,0.781,0.375,Kinetik
0.842,120.46,0.015,0.0439,0.706,0.768,Kinetik
0.828,129.963,0.0,0.124,0.706,0.619,Kinetik
0.827,117.234,0.0665,0.00399,0.916,0.526,Kinetik
0.961,125.004,0.415,0.0051,0.804,0.379,Kinetik
0.884,119.92,0.101,0.00253,0.823,0.327,Kinetik
0.896,124.019,1.26e-05,0.0153,0.655,0.82,Kinetik
0.863,126.731,0.389,0.0663,0.74,0.18,Kinetik
0.974,125.006,0.481,0.00113,0.839,0.813,Kinetik
0.869,124.007,0.206,0.00364,0.779,0.672,Kinetik
0.815,125.002,0.373,0.000563,0.806,0.819,Kinetik
0.83,123.016,0.000255,0.00161,0.672,0.878,Kinetik
0.827,104.027,2.21e-05,0.13,0.659,0.409,Kinetik
0.85,115.032,7.36e-06,0.0473,0.672,0.869,Kinetik
0.871,125.082,0.389,0.0191,0.879,0.96,Kinetik
0.805,124.038,1.29e-06,0.294,0.686,0.544,Kinetik
0.927,119.091,4.08e-06,0.145,0.69,0.911,Kinetik
0.832,123.995,0.0,0.0297,0.686,0.798,Kinetik
0.838,124.004,0.18,0.169,0.771,0.647,Kinetik
0.829,122.97,0.000555,0.0125,0.76,0.535,Kinetik
0.775,124.997,0.234,0.0006,0.841,0.897,Kinetik
0.84,123.994,8.98e-05,0.00551,0.81,0.77,Kinetik
0.835,132.991,0.154,0.0187,0.796,0.75,Kinetik
0.805,125.004,0.0403,0.00078,0.783,0.36,Kinetik
0.939,122.99,0.184,0.000267,0.79,0.884,Kinetik
0.828,112.957,0.0,0.0494,0.662,0.802,Kinetik
0.866,126.371,0.21,0.00028,0.8,0.546,Kinetik
0.951,127.008,0.0349,0.000502,0.835,0.349,Kinetik
0.886,115.056,0.0,0.259,0.829,0.777,Kinetik
0.914,120.058,0.0445,0.000176,0.661,0.788,Kinetik
0.798,103.017,0.00283,0.00416,0.706,0.812,Kinetik
0.972,119.059,0.000318,0.014,0.675,0.756,Kinetik
0.812,105.992,0.0,0.0958,0.727,0.777,Kinetik
0.798,103.017,0.00283,0.00416,0.706,0.812,Kinetik
0.972,119.059,0.000318,0.014,0.675,0.756,Kinetik
0.914,120.058,0.0445,0.000176,0.661,0.788,Kinetik
0.849,100.975,2.42e-06,0.332,0.85,0.94,Kinetik
0.957,133.991,0.0293,0.408,0.682,0.565,Kinetik
0.865,115.055,0.0,0.31,0.821,0.524,Kinetik
0.83,126.089,0.000185,0.0562,0.77,0.98,Kinetik
0.951,120.028,0.0552,0.000237,0.688,0.767,Kinetik
0.824,130.582,0.0,0.194,0.666,0.888,Kinetik
0.91,119.919,5.3e-06,0.00277,0.706,0.894,Kinetik
0.799,109.933,3.23e-05,0.105,0.833,0.892,Kinetik
0.978,125.023,1.84e-05,0.0299,0.767,0.961,Kinetik
0.963,106.986,0.478,0.00124,0.73,0.823,Kinetik
0.962,125.049,0.0,0.018,0.665,0.703,Kinetik
0.87,104.493,0.0,0.25,0.751,0.783,Kinetik
0.87,104.493,0.0,0.25,0.751,0.783,Kinetik
0.936,124.725,0.0,0.682,0.719,0.814,Kinetik
0.956,136.041,0.00118,0.0292,0.654,0.948,Kinetik
0.874,129.723,0.000489,0.0146,0.676,0.748,Kinetik
0.859,127.907,0.197,0.31,0.818,0.78,Kinetik
0.833,109.965,0.0,0.305,0.933,0.966,Kinetik
0.768,110.048,0.0,0.704,0.729,0.965,Kinetik
0.854,115.131,0.0,0.524,0.916,0.965,Kinetik
0.833,115.015,0.0,0.752,0.789,0.937,Kinetik
0.855,123.918,2.29e-05,0.673,0.808,0.85,Kinetik
0.873,106.073,0.0,0.792,0.784,0.596,Kinetik
0.785,108.002,0.000735,0.0143,0.965,0.823,Kinetik
0.782,114.001,0.00112,0.713,0.807,0.891,Kinetik
0.825,121.988,0.0,0.0157,0.816,0.97,Kinetik
0.788,116.031,0.0,0.00649,0.891,0.814,Kinetik
0.918,130.044,0.0,0.0621,0.726,0.881,Kinetik
0.884,121.739,0.0633,0.000397,0.807,0.577,Kinetik
0.826,109.706,0.000635,0.00123,0.858,0.855,Kinetik
0.916,104.033,0.0,0.0731,0.728,0.805,Kinetik
0.953,109.955,0.0,0.228,0.733,0.689,Kinetik
0.952,120.026,1.99e-06,0.00382,0.875,0.946,Kinetik
0.973,120.067,0.0,0.141,0.889,0.536,Kinetik
0.904,124.714,0.0096,0.306,0.767,0.962,Kinetik
0.752,124.026,0.0,0.0872,0.861,0.811,Kinetik
0.778,131.99,0.0,0.0555,0.751,0.776,Kinetik
0.87,104.493,0.0,0.25,0.751,0.783,Kinetik
0.752,114.073,0.0,0.492,0.71,0.457,Kinetik
0.844,120.213,0.0,0.877,0.674,0.742,Kinetik
0.76,132.105,0.0,0.628,0.761,0.826,Kinetik
0.916,128.026,6.58e-05,0.101,0.78,0.481,Kinetik
0.959,130.019,0.0,0.205,0.947,0.867,Kinetik
0.753,124.002,0.0,0.0842,0.78,0.647,Kinetik
0.801,109.965,0.0,0.278,0.847,0.709,Kinetik
0.87,115.032,4.42e-05,0.409,0.751,0.941,Kinetik
0.84,118.902,0.0,0.412,0.774,0.205,Kinetik
0.897,135.897,0.0,0.294,0.691,0.911,Kinetik
0.78,130.015,0.0,0.294,0.777,0.975,Kinetik
0.872,130.987,0.0,0.305,0.687,0.831,Kinetik
0.914,100.015,0.0,0.554,0.937,0.0678,Kinetik
0.763,132.662,0.0144,0.0053,0.693,0.379,Kinetik
0.835,134.986,0.0,0.176,0.735,0.517,Kinetik
0.864,126.043,0.0417,0.00155,0.888,0.849,Kinetik
0.829,114.082,0.0,0.588,0.763,0.968,Kinetik
