energy,tempo,instrumentalness,acousticness,danceability,key,loudness,mode,speechiness,liveness,valence,duration_ms,time_signature,label
0.327,95.175,0.86,0.8140000000000001,0.5770000000000001,7.0,-14.959,1.0,0.0716,0.15,0.284,343980.0,4.0,Composer
0.306,100.161,0.804,0.4679999999999999,0.228,5.0,-17.508,1.0,0.0369,0.105,0.0361,70000.0,4.0,Composer
0.528,75.32,0.915,0.598,0.19,9.0,-12.718,1.0,0.0663,0.2289999999999999,0.392,116360.0,3.0,Composer
0.382,76.492,0.813,0.873,0.223,5.0,-16.758,1.0,0.0361,0.1169999999999999,0.0393,45787.0,1.0,Composer
0.326,79.317,0.952,0.605,0.0732,5.0,-14.497,0.0,0.0371,0.516,0.0365,284467.0,4.0,Composer
0.524,108.102,0.764,0.994,0.5539999999999999,2.0,-11.206,1.0,0.0442,0.346,0.831,129840.0,4.0,Composer
0.551,99.543,0.767,0.746,0.568,8.0,-10.416,1.0,0.0313,0.156,0.5579999999999999,95587.0,4.0,Composer
0.486,81.464,0.968,0.928,0.257,4.0,-9.664,1.0,0.0341,0.1,0.0911,199432.0,4.0,Composer
0.342,77.009,0.924,0.981,0.564,9.0,-10.720999999999998,1.0,0.0297,0.206,0.449,228048.0,4.0,Composer
0.527,71.73,0.625,0.966,0.38,10.0,-15.095999999999998,1.0,0.0546,0.108,0.4039999999999999,214907.0,4.0,Composer
0.401,82.038,0.852,0.713,0.5820000000000001,11.0,-16.980999999999998,0.0,0.0381,0.176,0.2789999999999999,225507.0,4.0,Composer
0.3329999999999999,74.486,0.934,0.8140000000000001,0.677,11.0,-16.276,0.0,0.0442,0.172,0.604,243773.0,4.0,Composer
0.503,83.837,0.841,0.456,0.308,8.0,-11.057,1.0,0.0606,0.0614,0.152,291493.0,3.0,Composer
0.36,101.986,0.733,0.866,0.449,2.0,-6.794,0.0,0.0291,0.0703,0.2319999999999999,301067.0,3.0,Composer
0.6990000000000001,87.325,0.8190000000000001,0.677,0.629,2.0,-14.746,1.0,0.0488,0.157,0.585,103240.0,4.0,Composer
0.38,80.222,0.679,0.7090000000000001,0.635,8.0,-10.482,1.0,0.0386,0.111,0.3339999999999999,244067.0,4.0,Composer
0.304,74.843,0.9,0.919,0.4039999999999999,9.0,-14.586,0.0,0.0442,0.108,0.386,180107.0,4.0,Composer
0.3,83.999,0.857,0.93,0.3979999999999999,7.0,-15.714,1.0,0.0482,0.111,0.7,108400.0,4.0,Composer
0.322,79.194,0.915,0.406,0.215,0.0,-12.324000000000002,1.0,0.0338,0.0763,0.0375,262947.0,3.0,Composer
0.345,74.002,0.939,0.987,0.262,6.0,-16.212,0.0,0.0376,0.236,0.18,173400.0,3.0,Composer
0.43,86.215,0.927,0.8059999999999999,0.134,7.0,-15.554,0.0,0.0851,0.0938,0.0333,654147.0,4.0,Composer
0.505,73.304,0.986,0.581,0.271,9.0,-11.31,0.0,0.0312,0.59,0.118,55442.0,4.0,Composer
0.368,86.917,0.706,0.873,0.384,0.0,-13.246,1.0,0.0507,0.0759,0.28,305872.0,4.0,Composer
0.331,100.965,0.84,0.752,0.519,7.0,-13.17,1.0,0.036,0.103,0.585,185998.0,4.0,Composer
0.305,106.156,0.743,0.8490000000000001,0.485,0.0,-13.934,1.0,0.0367,0.0973,0.352,212881.0,4.0,Composer
0.5710000000000001,94.552,0.915,0.4639999999999999,0.5670000000000001,5.0,-10.872,0.0,0.033,0.19,0.449,260341.0,4.0,Composer
0.616,82.277,0.8959999999999999,0.529,0.498,5.0,-10.443,1.0,0.326,0.0736,0.178,307813.0,3.0,Composer
0.541,101.951,0.8109999999999999,0.6890000000000001,0.608,0.0,-8.673,0.0,0.0401,0.203,0.4529999999999999,183173.0,4.0,Composer
0.6609999999999999,96.183,0.893,0.426,0.78,5.0,-8.263,0.0,0.0576,0.155,0.949,202267.0,4.0,Composer
0.632,105.061,0.8490000000000001,0.506,0.653,7.0,-8.16,0.0,0.0355,0.047,0.6990000000000001,248720.0,4.0,Composer
0.4679999999999999,95.455,0.828,0.872,0.405,2.0,-10.874,1.0,0.0444,0.166,0.254,222319.0,4.0,Composer
0.301,76.939,0.895,0.769,0.421,2.0,-11.503,1.0,0.0503,0.2239999999999999,0.444,228000.0,4.0,Composer
0.401,95.247,0.885,0.866,0.649,0.0,-19.256,1.0,0.0805,0.22,0.487,269547.0,4.0,Composer
0.3989999999999999,103.779,0.868,0.8440000000000001,0.245,2.0,-17.792,1.0,0.0675,0.0518,0.0718,509373.0,3.0,Composer
0.306,106.495,0.87,0.973,0.253,9.0,-17.668,1.0,0.0428,0.235,0.119,367360.0,4.0,Composer
0.356,99.307,0.72,0.763,0.484,0.0,-12.121,0.0,0.0297,0.1639999999999999,0.467,541827.0,4.0,Composer
0.605,82.031,0.997,0.941,0.183,0.0,-22.14,0.0,0.225,0.128,0.121,160000.0,3.0,Composer
0.508,80.367,0.893,0.852,0.56,11.0,-20.494,0.0,0.04,0.435,0.8,110478.0,4.0,Composer
0.42,94.29,0.84,0.989,0.261,2.0,-10.594,1.0,0.03,0.125,0.0392,148827.0,4.0,Composer
0.56,107.253,0.946,0.513,0.226,7.0,-13.832,1.0,0.044,0.0623,0.231,158120.0,4.0,Composer
0.467,98.18,0.911,0.635,0.298,6.0,-13.675,0.0,0.0632,0.107,0.114,424507.0,4.0,Composer
0.632,99.992,0.784,0.527,0.626,10.0,-9.545,0.0,0.119,0.139,0.905,143467.0,4.0,Composer
0.599,91.168,0.884,0.8440000000000001,0.6729999999999999,10.0,-10.492,0.0,0.0483,0.151,0.732,225933.0,4.0,Composer
0.6559999999999999,96.054,0.913,0.76,0.608,0.0,-9.668,1.0,0.0426,0.245,0.653,170533.0,4.0,Composer
0.611,97.021,0.64,0.889,0.4539999999999999,2.0,-9.921,0.0,0.0651,0.153,0.862,212707.0,4.0,Composer
0.37,102.921,0.899,0.963,0.508,0.0,-10.011,1.0,0.0332,0.223,0.445,406333.0,1.0,Composer
0.38,98.14,0.865,0.932,0.826,7.0,-12.927,1.0,0.0704,0.123,0.889,68600.0,4.0,Composer
0.381,100.782,0.902,0.98,0.507,0.0,-12.25,1.0,0.0417,0.123,0.3670000000000001,497813.0,3.0,Composer
0.303,79.93,0.929,0.422,0.6809999999999999,10.0,-12.148,1.0,0.0695,0.103,0.295,313973.0,4.0,Composer
0.377,91.556,0.913,0.8009999999999999,0.3879999999999999,11.0,-15.028,0.0,0.0339,0.0997,0.254,447453.0,4.0,Composer
0.321,89.595,0.911,0.995,0.187,3.0,-15.322,1.0,0.0409999999999999,0.13,0.037,204373.0,1.0,Composer
0.3879999999999999,103.112,0.949,0.778,0.144,0.0,-17.687,1.0,0.0379,0.127,0.0398,131707.0,4.0,Composer
0.305,70.869,0.934,0.94,0.268,10.0,-12.956,1.0,0.039,0.0989,0.0371,123480.0,4.0,Composer
0.317,89.059,0.942,0.85,0.235,1.0,-26.689,0.0,0.0629,0.111,0.0482,102880.0,4.0,Composer
0.585,72.387,0.909,0.958,0.335,10.0,-24.678,0.0,0.0451,0.105,0.0553,105653.0,4.0,Composer
0.349,83.869,0.897,0.7070000000000001,0.183,1.0,-12.053,1.0,0.0326,0.127,0.035,135969.0,4.0,Composer
0.3329999999999999,75.01100000000002,0.925,0.5,0.332,3.0,-10.026,1.0,0.0294,0.0777,0.0396,438940.0,4.0,Composer
0.6609999999999999,79.967,0.956,0.563,0.49,2.0,-10.061,0.0,0.0425,0.1369999999999999,0.3670000000000001,141036.0,3.0,Composer
0.573,86.33,0.6729999999999999,0.8859999999999999,0.4639999999999999,2.0,-10.107,1.0,0.051,0.6970000000000001,0.294,825760.0,4.0,Composer
0.331,91.637,0.923,0.4539999999999999,0.105,1.0,-24.959,1.0,0.0603,0.105,0.0595,381818.0,4.0,Composer
0.522,100.005,0.852,0.5489999999999999,0.599,11.0,-11.084,0.0,0.0255,0.0601,0.291,144053.0,4.0,Composer
0.4529999999999999,104.626,0.679,0.946,0.341,2.0,-12.598,1.0,0.0313,0.0836,0.7170000000000001,113507.0,4.0,Composer
0.345,76.376,0.778,0.967,0.303,9.0,-16.698,0.0,0.0361,0.179,0.887,142667.0,5.0,Composer
0.3229999999999999,107.713,0.986,0.91,0.408,6.0,-20.616,1.0,0.0285,0.0597,0.918,225200.0,4.0,Composer
0.476,81.119,0.929,0.873,0.249,5.0,-19.106,0.0,0.183,0.0659,0.0309,149400.0,5.0,Composer
0.637,90.985,0.938,0.767,0.5820000000000001,11.0,-7.372999999999997,0.0,0.0312,0.114,0.519,295147.0,4.0,Composer
0.546,108.996,0.672,0.84,0.777,1.0,-9.074,0.0,0.0549,0.0706,0.843,240480.0,4.0,Composer
0.485,89.88799999999998,0.768,0.563,0.516,7.0,-8.248,1.0,0.0275,0.103,0.55,285107.0,4.0,Composer
0.452,86.021,0.836,0.7020000000000001,0.7440000000000001,2.0,-8.798,1.0,0.0359,0.0707,0.3329999999999999,302280.0,3.0,Composer
0.574,75.671,0.81,0.416,0.5429999999999999,0.0,-12.463,1.0,0.0459,0.0717,0.5429999999999999,313587.0,4.0,Composer
0.361,80.13,0.927,0.8909999999999999,0.41,4.0,-14.76,0.0,0.0331,0.127,0.48,210973.0,4.0,Composer
0.3939999999999999,78.33800000000002,0.9,0.888,0.429,0.0,-13.713,1.0,0.0346,0.0702,0.348,249440.0,4.0,Composer
0.358,92.924,0.922,0.82,0.701,9.0,-9.339,1.0,0.0319,0.255,0.4970000000000001,200653.0,4.0,Composer
0.6859999999999999,92.594,0.918,0.813,0.573,11.0,-7.496,0.0,0.0401,0.216,0.946,179417.0,4.0,Composer
0.447,107.793,0.6920000000000001,0.8420000000000001,0.539,9.0,-8.675,1.0,0.0274,0.1,0.5670000000000001,257401.0,4.0,Composer
0.494,101.131,0.8420000000000001,0.757,0.747,0.0,-12.859000000000002,1.0,0.0267,0.111,0.725,271067.0,4.0,Composer
0.436,92.956,0.89,0.8420000000000001,0.565,4.0,-18.424,0.0,0.0452,0.0881,0.4970000000000001,318160.0,5.0,Composer
0.466,93.734,0.862,0.757,0.275,7.0,-12.038,1.0,0.0269,0.0872,0.486,296773.0,3.0,Composer
0.455,107.212,0.888,0.9,0.626,6.0,-9.946,1.0,0.0446,0.103,0.87,88853.0,4.0,Composer
0.402,72.363,0.9,0.546,0.418,1.0,-15.486,1.0,0.0888,0.102,0.253,213032.0,4.0,Composer
0.565,94.332,0.83,0.83,0.336,0.0,-16.086,0.0,0.0425,0.7090000000000001,0.2339999999999999,126211.0,4.0,Composer
0.397,100.059,0.933,0.721,0.365,6.0,-14.489,0.0,0.0418,0.115,0.0862,559349.0,4.0,Composer
0.4679999999999999,102.704,0.903,0.6,0.461,2.0,-15.718,1.0,0.0642,0.685,0.0581,387223.0,3.0,Composer
0.311,71.373,0.66,0.964,0.332,4.0,-15.217,0.0,0.0303,0.128,0.441,303147.0,4.0,Composer
0.665,104.917,0.895,0.653,0.6509999999999999,10.0,-9.657,1.0,0.0355,0.121,0.838,287173.0,4.0,Composer
0.514,96.845,0.976,0.447,0.472,6.0,-13.098,0.0,0.0291,0.152,0.556,175307.0,4.0,Composer
0.36,100.816,0.841,0.8140000000000001,0.286,9.0,-9.391,1.0,0.0306,0.1009999999999999,0.04,243987.0,1.0,Composer
0.322,99.23,0.7859999999999999,0.657,0.214,3.0,-13.376,1.0,0.0327,0.0991,0.133,276816.0,3.0,Composer
0.39,79.256,0.8959999999999999,0.8240000000000001,0.507,9.0,-16.352999999999998,1.0,0.076,0.906,0.777,226360.0,4.0,Composer
0.345,89.861,0.867,0.8,0.211,0.0,-15.888,1.0,0.0426,0.145,0.0375,137520.0,4.0,Composer
0.575,72.03,0.913,0.969,0.0647,11.0,-8.312999999999999,1.0,0.0436,0.093,0.0386,303280.0,5.0,Composer
0.607,91.494,0.831,0.991,0.286,0.0,-12.385,1.0,0.0442,0.141,0.55,39973.0,3.0,Composer
0.485,80.632,0.916,0.945,0.183,3.0,-8.482000000000001,1.0,0.0429,0.381,0.498,146693.0,3.0,Composer
0.358,88.323,0.898,0.922,0.1159999999999999,0.0,-12.406,0.0,0.0464,0.1689999999999999,0.175,160973.0,3.0,Composer
0.44,102.617,0.746,0.633,0.215,7.0,-9.603,1.0,0.0284,0.0807,0.16,249560.0,4.0,Composer
0.405,83.70100000000002,0.674,0.669,0.165,9.0,-11.531,0.0,0.034,0.096,0.0658,462133.0,4.0,Composer
0.617,80.145,0.833,0.446,0.362,7.0,-11.828,0.0,0.121,0.6920000000000001,0.324,442200.0,1.0,Composer
0.364,100.731,0.899,0.994,0.516,4.0,-19.033,0.0,0.0482,0.1119999999999999,0.951,284667.0,3.0,Composer
0.455,98.69,0.831,0.959,0.312,0.0,-13.375,0.0,0.046,0.255,0.379,32427.0,3.0,Composer
0.53,94.207,0.916,0.979,0.409,10.0,-16.965999999999998,1.0,0.0317,0.127,0.536,200733.0,4.0,Composer
0.306,91.83,0.882,0.987,0.359,10.0,-17.642,1.0,0.0342,0.121,0.352,148933.0,4.0,Composer
0.428,102.25,0.947,0.995,0.57,7.0,-21.666,0.0,0.0671,0.136,0.57,51200.0,4.0,Composer
0.379,80.189,0.925,0.867,0.455,11.0,-10.937,1.0,0.0262,0.12,0.186,216867.0,4.0,Composer
0.61,92.021,0.889,0.6759999999999999,0.445,6.0,-7.928,1.0,0.0287,0.1009999999999999,0.552,249707.0,4.0,Composer
0.593,99.993,0.662,0.782,0.517,9.0,-9.329,0.0,0.0264,0.0708,0.125,244907.0,4.0,Composer
0.44,94.05,0.98,0.96,0.264,2.0,-12.645,0.0,0.031,0.132,0.0336,153173.0,4.0,Composer
0.623,96.975,0.981,0.477,0.161,2.0,-8.06,0.0,0.0343,0.0704,0.0388,346400.0,4.0,Composer
0.596,74.935,0.657,0.812,0.428,0.0,-6.259,1.0,0.0601,0.349,0.257,71520.0,4.0,Composer
0.49,88.434,0.628,0.619,0.475,2.0,-6.122000000000001,1.0,0.0259,0.1889999999999999,0.303,205253.0,4.0,Composer
0.562,100.997,0.7809999999999999,0.7290000000000001,0.191,8.0,-6.593999999999999,0.0,0.031,0.148,0.266,275680.0,4.0,Composer
0.556,77.16,0.879,0.8809999999999999,0.0745,9.0,-10.039,0.0,0.0498,0.11,0.0379,166917.0,4.0,Composer
0.623,92.054,0.836,0.508,0.496,7.0,-14.347,1.0,0.0303,0.126,0.5670000000000001,80870.0,4.0,Composer
0.3229999999999999,101.586,0.917,0.986,0.71,10.0,-14.014,1.0,0.0455,0.0836,0.696,121733.0,4.0,Composer
0.422,92.666,0.942,0.895,0.324,8.0,-11.121,1.0,0.0341,0.0854,0.41,414147.0,3.0,Composer
0.695,96.292,0.81,0.904,0.332,7.0,-9.127,1.0,0.0317,0.119,0.8220000000000001,210747.0,4.0,Composer
0.481,80.086,0.8640000000000001,0.938,0.284,11.0,-11.358,0.0,0.0473,0.0957,0.168,292000.0,4.0,Composer
0.4379999999999999,86.824,0.887,0.92,0.287,3.0,-11.065,0.0,0.034,0.0952,0.226,206240.0,4.0,Composer
0.583,108.388,0.879,0.96,0.273,2.0,-11.222,0.0,0.0386,0.129,0.06,233240.0,3.0,Composer
0.313,85.99600000000002,0.892,0.711,0.4529999999999999,11.0,-15.167,1.0,0.0396,0.148,0.316,252253.0,4.0,Composer
0.514,99.981,0.8370000000000001,0.903,0.6679999999999999,7.0,-15.913,1.0,0.0744,0.416,0.659,240922.0,4.0,Composer
0.314,75.056,0.6759999999999999,0.942,0.252,5.0,-18.197,0.0,0.0407,0.0892,0.2,247808.0,4.0,Composer
0.3229999999999999,70.704,0.928,0.522,0.0645,5.0,-23.305,0.0,0.0618,0.13,0.0366,631326.0,4.0,Composer
0.354,100.471,0.6679999999999999,0.76,0.821,1.0,-12.091,1.0,0.148,0.0421,0.991,72493.0,4.0,Composer
0.3279999999999999,103.876,0.863,0.825,0.3389999999999999,0.0,-15.313,0.0,0.0406,0.106,0.228,253200.0,4.0,Composer
0.472,101.021,0.8690000000000001,0.7759999999999999,0.466,2.0,-11.094,1.0,0.0296,0.0911,0.632,258080.0,4.0,Composer
0.381,90.685,0.818,0.61,0.517,2.0,-12.844,1.0,0.031,0.3379999999999999,0.588,167320.0,4.0,Composer
0.4429999999999999,101.575,0.932,0.833,0.45,4.0,-13.917,1.0,0.0323,0.233,0.8909999999999999,171627.0,4.0,Composer
0.318,94.939,0.858,0.937,0.3339999999999999,2.0,-9.068,1.0,0.0303,0.103,0.152,277320.0,4.0,Composer
0.36,90.379,0.68,0.6459999999999999,0.579,0.0,-14.618,1.0,0.0446,0.0985,0.7020000000000001,375653.0,3.0,Composer
0.535,103.051,0.921,0.936,0.519,2.0,-13.974,1.0,0.0475,0.0868,0.621,259800.0,1.0,Composer
0.38,96.669,0.674,0.875,0.511,2.0,-17.198,1.0,0.0325,0.1989999999999999,0.8640000000000001,228387.0,4.0,Composer
0.5529999999999999,92.998,0.7,0.669,0.6920000000000001,0.0,-11.223,1.0,0.032,0.0926,0.2339999999999999,447973.0,4.0,Composer
0.4,96.054,0.883,0.93,0.461,2.0,-11.983,1.0,0.0296,0.0837,0.119,227502.0,4.0,Composer
0.41,108.026,0.765,0.848,0.618,2.0,-12.679,0.0,0.037,0.0941,0.616,301933.0,4.0,Composer
0.352,109.988,0.98,0.879,0.564,8.0,-13.091,1.0,0.0366,0.143,0.483,148693.0,4.0,Composer
0.3229999999999999,106.06,0.917,0.992,0.428,7.0,-20.248,1.0,0.0382,0.156,0.965,110773.0,3.0,Composer
0.4370000000000001,104.3,0.884,0.992,0.4370000000000001,7.0,-18.774,1.0,0.04,0.129,0.968,115533.0,4.0,Composer
0.376,99.615,0.853,0.989,0.254,4.0,-16.182000000000002,0.0,0.0339,0.187,0.815,129733.0,4.0,Composer
0.311,81.046,0.9,0.994,0.482,7.0,-16.06,1.0,0.0385,0.131,0.884,103560.0,4.0,Composer
0.545,83.009,0.8370000000000001,0.516,0.77,0.0,-9.051,1.0,0.0418,0.1159999999999999,0.5579999999999999,245667.0,4.0,Composer
0.387,85.719,0.87,0.952,0.49,9.0,-11.295,0.0,0.0291,0.0939,0.4589999999999999,405320.0,3.0,Composer
0.3,75.226,0.884,0.954,0.36,10.0,-13.855,1.0,0.0461,0.0971,0.361,211253.0,4.0,Composer
0.479,101.199,0.951,0.777,0.358,0.0,-12.49,1.0,0.0289,0.0954,0.217,395453.0,3.0,Composer
0.304,86.194,0.8540000000000001,0.62,0.237,10.0,-14.098,0.0,0.0432,0.1119999999999999,0.0389,1623120.0,4.0,Composer
0.423,106.064,0.898,0.861,0.68,4.0,-11.747,0.0,0.0269,0.102,0.516,237227.0,4.0,Composer
0.321,95.954,0.899,0.8440000000000001,0.315,0.0,-13.388,1.0,0.0305,0.406,0.195,375600.0,4.0,Composer
0.311,106.659,0.8220000000000001,0.992,0.514,7.0,-19.531,0.0,0.0497,0.143,0.364,80600.0,4.0,Composer
0.344,81.815,0.8859999999999999,0.992,0.1689999999999999,6.0,-13.136,0.0,0.0419,0.3779999999999999,0.335,171547.0,4.0,Composer
0.335,82.038,0.815,0.995,0.242,2.0,-13.067,0.0,0.038,0.115,0.349,185933.0,4.0,Composer
0.532,97.226,0.718,0.481,0.522,9.0,-14.494000000000002,1.0,0.0296,0.103,0.6559999999999999,281320.0,4.0,Composer
0.469,101.248,0.789,0.75,0.434,5.0,-10.524,0.0,0.042,0.103,0.594,392573.0,3.0,Composer
0.301,93.851,0.8029999999999999,0.926,0.401,6.0,-15.57,1.0,0.0345,0.125,0.585,341813.0,3.0,Composer
0.4529999999999999,90.713,0.736,0.429,0.45,0.0,-11.294,0.0,0.0293,0.467,0.43,403107.0,4.0,Composer
0.3979999999999999,89.632,0.945,0.763,0.128,7.0,-10.448,1.0,0.0375,0.205,0.0393,536120.0,4.0,Composer
0.504,80.085,0.951,0.733,0.352,3.0,-12.196,0.0,0.0589,0.109,0.3379999999999999,159053.0,4.0,Composer
0.407,89.10799999999998,0.93,0.959,0.351,0.0,-17.383,0.0,0.0621,0.332,0.4579999999999999,233373.0,4.0,Composer
0.483,104.754,0.8690000000000001,0.831,0.484,3.0,-16.198,1.0,0.0457,0.045,0.494,247667.0,4.0,Composer
0.3379999999999999,79.88,0.758,0.779,0.456,10.0,-7.848,1.0,0.0288,0.111,0.158,218453.0,4.0,Composer
0.308,105.371,0.934,0.782,0.4479999999999999,6.0,-18.044,1.0,0.047,0.2189999999999999,0.37,384467.0,3.0,Composer
0.4270000000000001,82.02,0.6579999999999999,0.91,0.2239999999999999,5.0,-8.795,1.0,0.0417,0.0738,0.1889999999999999,243000.0,3.0,Composer
0.354,85.292,0.955,0.986,0.518,4.0,-11.63,0.0,0.0839,0.1,0.129,159200.0,4.0,Composer
0.311,107.493,0.958,0.98,0.5489999999999999,2.0,-12.396,1.0,0.153,0.102,0.297,153040.0,3.0,Composer
0.327,82.428,0.847,0.782,0.191,0.0,-12.613,1.0,0.0357,0.209,0.0534,193926.0,4.0,Composer
0.315,100.24,0.901,0.491,0.568,2.0,-20.425,0.0,0.0332,0.0724,0.7190000000000001,444067.0,4.0,Composer
0.64,102.641,0.7290000000000001,0.715,0.65,7.0,-8.796,1.0,0.0236,0.108,0.6459999999999999,193440.0,4.0,Composer
0.5529999999999999,85.0,0.846,0.748,0.518,0.0,-9.235,0.0,0.0362,0.517,0.439,147226.0,4.0,Composer
0.531,86.04,0.8909999999999999,0.8420000000000001,0.268,7.0,-9.02,0.0,0.0377,0.1009999999999999,0.0367,413187.0,4.0,Composer
0.37,92.325,0.935,0.777,0.114,0.0,-13.157,0.0,0.0457,0.109,0.0328,208705.0,4.0,Composer
0.376,78.618,0.611,0.742,0.529,7.0,-14.822,0.0,0.0327,0.125,0.5660000000000001,480000.0,3.0,Composer
0.359,98.867,0.7509999999999999,0.897,0.545,0.0,-14.065,0.0,0.0372,0.141,0.56,408000.0,4.0,Composer
0.327,101.801,0.8340000000000001,0.925,0.4270000000000001,0.0,-15.519,1.0,0.0302,0.195,0.2269999999999999,406000.0,4.0,Composer
0.37,91.291,0.633,0.7829999999999999,0.532,0.0,-14.43,1.0,0.0304,0.1639999999999999,0.446,357400.0,4.0,Composer
0.565,91.794,0.926,0.6729999999999999,0.22,4.0,-13.719,0.0,0.0912,0.1989999999999999,0.0388,292387.0,3.0,Composer
0.4589999999999999,86.149,0.825,0.5429999999999999,0.213,2.0,-9.02,1.0,0.0343,0.239,0.108,304834.0,4.0,Composer
0.49,75.135,0.84,0.405,0.5579999999999999,9.0,-14.889,0.0,0.0266,0.179,0.515,269893.0,4.0,Composer
0.48,95.576,0.836,0.674,0.3929999999999999,10.0,-13.336,0.0,0.0296,0.114,0.6759999999999999,487427.0,4.0,Composer
0.423,93.364,0.929,0.8959999999999999,0.452,2.0,-14.837,1.0,0.0381,0.083,0.25,535173.0,4.0,Composer
0.485,107.102,0.799,0.765,0.4429999999999999,10.0,-14.397,1.0,0.0313,0.105,0.532,363440.0,4.0,Composer
0.483,84.31299999999997,0.7559999999999999,0.982,0.289,5.0,-6.716,0.0,0.0343,0.28,0.4429999999999999,323067.0,3.0,Composer
0.424,107.328,0.893,0.471,0.4639999999999999,9.0,-12.561,0.0,0.0309,0.108,0.7240000000000001,187680.0,4.0,Composer
0.509,90.959,0.959,0.6509999999999999,0.488,2.0,-11.476,1.0,0.0362,0.1119999999999999,0.66,215907.0,4.0,Composer
0.3329999999999999,82.96799999999998,0.812,0.529,0.321,7.0,-13.647,1.0,0.033,0.0677,0.605,239587.0,4.0,Composer
0.3339999999999999,80.271,0.778,0.8320000000000001,0.392,2.0,-13.428,0.0,0.0287,0.0932,0.146,172547.0,4.0,Composer
0.531,107.497,0.853,0.772,0.527,4.0,-8.687999999999999,1.0,0.0293,0.12,0.64,160720.0,4.0,Composer
0.5660000000000001,107.205,0.8640000000000001,0.562,0.4529999999999999,0.0,-7.7429999999999986,1.0,0.0304,0.119,0.882,188787.0,4.0,Composer
0.5670000000000001,97.054,0.8140000000000001,0.906,0.618,8.0,-7.642,1.0,0.0347,0.512,0.541,223013.0,4.0,Composer
0.511,108.045,0.782,0.919,0.643,10.0,-8.708,1.0,0.0279,0.2019999999999999,0.175,216747.0,4.0,Composer
0.6779999999999999,90.022,0.755,0.481,0.706,2.0,-7.192,0.0,0.11,0.3379999999999999,0.555,216680.0,4.0,Composer
0.358,73.875,0.906,0.933,0.29,7.0,-9.236,0.0,0.0375,0.1159999999999999,0.196,348960.0,3.0,Composer
0.313,108.007,0.904,0.6779999999999999,0.7809999999999999,9.0,-7.712999999999999,1.0,0.0352,0.115,0.24,298706.0,4.0,Composer
0.486,106.776,0.7020000000000001,0.79,0.421,10.0,-9.904,0.0,0.0308,0.0809,0.312,520480.0,4.0,Composer
0.505,74.725,0.932,0.8959999999999999,0.183,0.0,-10.418,0.0,0.049,0.254,0.0428,224000.0,5.0,Composer
0.5539999999999999,88.875,0.861,0.743,0.389,9.0,-18.888,1.0,0.0369,0.0996,0.425,508000.0,4.0,Composer
0.369,79.215,0.868,0.879,0.318,6.0,-15.838,1.0,0.0513,0.27,0.075,291413.0,4.0,Composer
0.5589999999999999,81.111,0.888,0.91,0.1159999999999999,9.0,-11.013,1.0,0.0374,0.0712,0.0643,243993.0,5.0,Composer
0.373,98.016,0.779,0.778,0.479,10.0,-10.685,0.0,0.0268,0.196,0.185,224400.0,3.0,Composer
0.424,104.185,0.947,0.8390000000000001,0.682,4.0,-13.707,0.0,0.0558,0.0985,0.283,118187.0,5.0,Composer
0.586,81.416,0.773,0.867,0.431,1.0,-7.808,1.0,0.0288,0.103,0.5329999999999999,161507.0,4.0,Composer
0.358,101.615,0.882,0.922,0.66,1.0,-11.977,1.0,0.216,0.115,0.621,124493.0,4.0,Composer
0.304,79.36,0.964,0.894,0.413,2.0,-17.835,1.0,0.0349,0.0523,0.746,85000.0,4.0,Composer
0.345,100.066,0.853,0.878,0.414,7.0,-19.314,1.0,0.0323,0.0671,0.31,309907.0,3.0,Composer
0.301,107.508,0.95,0.95,0.327,5.0,-18.667,0.0,0.0352,0.134,0.721,49800.0,3.0,Composer
0.3229999999999999,109.148,0.782,0.972,0.652,7.0,-19.023,1.0,0.0627,0.132,0.606,51267.0,3.0,Composer
0.509,103.542,0.937,0.899,0.371,5.0,-12.764,1.0,0.0728,0.0862,0.237,374347.0,4.0,Composer
0.4589999999999999,105.239,0.913,0.866,0.647,2.0,-14.682,1.0,0.0309,0.1639999999999999,0.6409999999999999,129667.0,4.0,Composer
0.4920000000000001,84.102,0.821,0.856,0.4,9.0,-9.987,1.0,0.0369,0.2769999999999999,0.561,250867.0,4.0,Composer
0.347,107.088,0.7659999999999999,0.89,0.6679999999999999,4.0,-10.774,0.0,0.0326,0.384,0.562,316827.0,4.0,Composer
0.436,104.09,0.862,0.973,0.288,9.0,-9.147,1.0,0.0399,0.294,0.186,465063.0,3.0,Composer
0.389,108.005,0.8390000000000001,0.86,0.662,2.0,-19.355,1.0,0.0374,0.0812,0.411,208816.0,4.0,Composer
0.345,104.274,0.953,0.96,0.871,7.0,-14.037,1.0,0.152,0.032,0.893,125200.0,4.0,Composer
0.38,109.332,0.912,0.741,0.3229999999999999,8.0,-15.515,1.0,0.053,0.255,0.0403,125427.0,3.0,Composer
0.347,91.862,0.91,0.8490000000000001,0.302,7.0,-20.283,1.0,0.043,0.307,0.122,62640.0,3.0,Composer
0.507,103.635,0.841,0.5379999999999999,0.244,11.0,-26.235,1.0,0.067,0.624,0.0312,94173.0,3.0,Composer
0.451,79.893,0.629,0.718,0.369,9.0,-13.884,1.0,0.0285,0.128,0.0846,710302.0,4.0,Composer
0.4039999999999999,80.035,0.889,0.867,0.385,4.0,-8.786,1.0,0.0323,0.136,0.145,213680.0,4.0,Composer
